Page Views,Session Duration,Bounce Rate,Traffic Source,Time on Page,Previous Visits,Conversion Rate
5,2.156768825,0.1480141612,Paid,2.985395295,0,0.8374902535
4,1.094810455,0.4489429904,Referral,1.497354759,2,0.9900040297
6,1.846264883,0.3438125588,Direct,1.898146624,3,1
3,0.6194416314,0.2896422496,Organic,0.5622341983,1,0.6556589089
12,3.034643341,0.4216928369,Organic,4.644506566,5,1
1,2.079995608,0.2490942202,Social,4.534433228,3,1
6,0.3271033616,0.0438088411,Referral,1.230934324,1,0.9402003787
1,0.6606227756,0.3656720817,Organic,6.359250967,1,1
6,1.959656824,0.04070575309,Paid,2.274324332,2,1
1,6.556780197,0.5033577371,Organic,1.70333842,4,1
4,2.506834285,0.1677711095,Organic,0.8592429947,2,1
3,3.432728102,0.2967875141,Paid,1.019603097,1,0.8197561248
3,1.242133895,0.4163026945,Social,1.671462391,2,1
5,2.541773335,0.2251500479,Paid,7.29962766,3,1
5,1.779253061,0.01238238447,Paid,1.668511626,1,1
5,3.228761549,0.2089674825,Social,4.847360579,2,1
9,0.1556980111,0.1332869611,Organic,3.815694545,5,1
3,2.03950978,0.2876993968,Referral,6.428263833,0,1
3,1.052899342,0.2262997,Social,0.2033248969,2,0.8962911948
6,1.184399332,0.1946865868,Organic,1.151136562,0,1
6,9.726236194,0.2342358234,Organic,4.680635891,0,1
3,0.6052281229,0.3580921402,Direct,6.360849381,0,1
7,1.118610077,0.282092575,Direct,7.1254918,2,1
4,2.139392036,0.1910275217,Organic,2.424129648,1,0.9123934773
1,5.963913223,0.5540175009,Organic,1.722790675,3,1
7,1.617007073,0.1209091102,Organic,8.531933773,2,1
7,4.086155179,0.7390119757,Organic,2.858066016,2,1
2,5.821629792,0.2068236699,Paid,0.8828201756,2,1
5,1.113262157,0.5619959167,Referral,3.560070817,5,1
6,1.49644504,0.2930229626,Social,2.447807476,4,1
9,1.322761882,0.06558519728,Organic,1.678432497,4,1
3,5.366695253,0.4526058124,Social,2.888433112,1,1
4,0.1360807742,0.2051324208,Organic,2.46213375,0,1
10,1.106334055,0.6613166837,Organic,0.8467280799,2,1
4,3.412763195,0.5524521831,Paid,3.388930482,7,1
4,2.500287922,0.3037639749,Organic,1.381290583,1,0.9923460033
4,1.719642623,0.09380730489,Organic,2.712644298,1,1
7,2.329248739,0.2711101808,Social,9.283642653,2,1
8,0.6603864973,0.1001825109,Organic,7.425619511,1,1
6,1.69013082,0.286297489,Referral,9.479162631,1,1
6,2.089676887,0.642082021,Organic,6.617410058,0,1
3,6.943642736,0.126757439,Organic,1.724489138,1,1
5,0.9067029855,0.1698565639,Paid,14.68715848,0,1
6,6.070964921,0.5260180521,Social,1.124477642,2,1
2,3.100508611,0.2542509881,Paid,6.413697236,6,1
8,0.06165166384,0.2562334215,Referral,1.023664456,1,1
5,3.868933458,0.2379954493,Direct,1.599033104,7,1
4,0.1085977052,0.1623247664,Social,5.620035222,1,1
4,17.83503341,0.2984590705,Organic,3.479428989,2,1
2,6.182134649,0.1792015126,Referral,1.4273275,1,1
5,1.058662437,0.07862009327,Paid,3.268851623,4,1
5,0.8928385805,0.3479351334,Referral,3.433190142,3,1
4,1.441088497,0.3255449885,Paid,3.277969559,2,0.8952300081
2,1.320947548,0.2844983506,Organic,8.601250181,1,1
4,1.397259554,0.2556968613,Paid,1.247634917,3,1
4,1.149393589,0.2663394295,Paid,2.364237871,3,1
1,2.911713398,0.4742293303,Paid,0.4607684199,2,0.8504982642
8,0.5383263086,0.06528396111,Social,3.304261866,2,1
4,5.612043619,0.07146078266,Social,5.586321743,3,1
10,5.020369451,0.6623338063,Paid,6.476396367,4,1
6,1.941558518,0.7056055297,Paid,0.8712852644,3,1
3,5.746462219,0.3025653108,Paid,3.868053564,3,1
6,0.8516481775,0.4885091785,Paid,7.265225481,4,1
4,0.05316467712,0.1983764035,Direct,1.703300332,3,0.8627572349
3,2.896505363,0.5307383103,Referral,17.41481753,2,1
2,1.836966437,0.1076285864,Organic,4.487307678,2,1
3,2.512192913,0.2876868339,Paid,0.2306165085,3,0.9610833737
5,6.88800272,0.1968201775,Referral,2.647581601,2,1
3,10.51224027,0.01940860381,Referral,2.334552369,1,1
4,3.019082398,0.08396518268,Paid,2.887172901,2,1
3,4.332477156,0.2107607716,Organic,8.417025191,1,1
6,0.2625894073,0.2167224632,Organic,4.588564581,0,1
5,0.5256169109,0.284511569,Organic,0.9906344213,1,0.6592145399
5,3.963821924,0.5150466681,Paid,3.882473911,1,1
4,1.693551989,0.1508287275,Organic,6.184212508,2,1
4,1.771583716,0.2058098847,Social,0.3548579113,5,1
6,1.107143585,0.3645010003,Organic,1.576512258,1,1
4,2.80455872,0.2249702878,Direct,5.196217822,2,1
6,0.6143090879,0.3138670791,Organic,10.37711062,1,1
4,2.957857297,0.2402896108,Organic,0.9437523593,4,1
5,0.5727510622,0.5426479265,Paid,5.640220447,0,1
5,0.1978618783,0.4077855342,Organic,8.484251039,1,1
4,1.203034719,0.4030541224,Direct,1.953559679,3,0.6757798655
5,0.7885404765,0.07655220029,Organic,6.023603798,1,1
3,6.594449257,0.1544728749,Paid,2.360066544,1,1
4,0.1695632926,0.5106042177,Direct,3.041126565,2,0.9977933453
6,0.5829893973,0.3135309381,Organic,4.166487036,0,0.945633017
6,2.386999247,0.3177155942,Organic,7.805932837,1,1
1,1.967942599,0.1096448532,Organic,12.5211179,3,1
3,0.1408095077,0.06183879284,Paid,2.197346548,3,1
4,0.02183656416,0.6870865383,Organic,1.319019981,3,1
6,13.28557964,0.2362167705,Paid,7.591993093,1,1
4,3.226164508,0.5756499774,Social,5.676443681,3,1
3,1.364310183,0.572912564,Social,4.511488883,0,1
14,1.9070825,0.3004520137,Organic,6.34324152,3,1
5,0.9299880428,0.09245680619,Organic,2.39413986,3,1
4,1.268782096,0.1854613291,Organic,4.548935075,1,1
5,3.141287253,0.4743873536,Paid,8.903024233,1,1
5,6.43192224,0.1879594229,Organic,1.972573348,4,1
7,0.6105008362,0.6371248885,Social,6.041680912,0,1
7,5.504530286,0.07832095071,Referral,2.643504565,4,1
7,0.3888115051,0.5542060655,Organic,7.376043056,1,1
2,0.726184965,0.2332265034,Referral,8.37182295,3,1
5,0.1136517199,0.3334369666,Organic,3.110884521,1,1
3,0.4553020839,0.3927056129,Organic,4.068826379,2,1
7,7.477721137,0.3151838173,Organic,1.698235175,1,1
2,1.845441963,0.1051654369,Organic,4.845056915,1,1
6,0.2425431456,0.4395270008,Referral,0.9104257264,2,0.7601570613
4,9.636209965,0.4562031543,Paid,4.795266089,2,1
8,6.335703489,0.3311546707,Organic,5.392066413,1,1
5,4.215606222,0.07324546736,Direct,3.901586833,1,1
1,8.130432814,0.2981402311,Paid,1.83114939,4,1
2,0.7458818916,0.1974872823,Organic,8.257151214,1,1
3,5.430429531,0.09070341703,Organic,1.816772724,2,0.9639403575
6,3.513463749,0.1666570416,Paid,9.279143822,2,1
8,6.115111844,0.5766075949,Direct,3.828395053,0,1
4,4.782341274,0.296214643,Paid,12.64307642,2,1
3,1.276215575,0.3787744073,Direct,6.601897042,0,1
6,4.466955824,0.3581344016,Paid,1.901822358,1,1
6,0.913289827,0.2338006442,Paid,5.391418659,2,1
8,1.195135566,0.1579558251,Paid,6.203610172,3,1
6,0.3425503614,0.212236123,Referral,4.123049748,0,1
6,8.203642235,0.3835798218,Organic,3.380418387,1,1
5,1.031713489,0.6280482228,Social,8.583998403,2,1
4,2.205800457,0.08534998667,Organic,1.671545723,0,1
5,1.489451071,0.167142834,Paid,3.741516407,3,1
5,9.651241356,0.3279909137,Paid,24.7961822,1,1
6,1.224126547,0.2810327138,Referral,3.82613946,3,1
11,4.522618739,0.4896247966,Organic,3.740790719,4,1
8,5.801687085,0.3049649579,Paid,0.9892157441,3,1
7,1.716010714,0.4073348072,Paid,8.276178829,1,1
7,1.42527436,0.495834097,Referral,7.546159835,3,1
4,4.131954158,0.3538928329,Social,2.666887145,1,1
8,7.321956738,0.4460308802,Referral,8.515249985,1,1
6,4.2186554,0.5937496117,Organic,2.443195743,1,1
2,0.772919154,0.2036737652,Direct,2.632906764,3,1
4,6.576023804,0.3940031864,Social,3.789932687,0,1
0,1.47101904,0.05821743617,Organic,1.838453747,2,1
6,2.575689107,0.1653648524,Organic,2.132960383,0,1
0,5.341312562,0.4307825115,Organic,5.685453475,3,1
7,0.6262236714,0.5096899457,Paid,0.975297423,5,1
9,4.604524212,0.1075513142,Social,3.819828916,2,1
7,2.720230342,0.3096145102,Social,5.511827993,1,1
2,6.714373401,0.7294326893,Social,5.038768766,3,1
4,0.566119136,0.4224424052,Organic,8.249008601,2,1
8,1.637712416,0.05931114032,Paid,1.114892629,2,0.9351724814
5,5.366467032,0.4197719625,Organic,0.5743626922,2,1
5,0.05825711521,0.1145723401,Organic,2.067367461,3,1
6,0.3570309782,0.2631177366,Referral,10.58489758,4,1
2,13.99005495,0.1780234663,Organic,3.009681921,1,1
4,0.9871550615,0.1171275698,Referral,5.749865464,1,1
7,11.13254018,0.1718719433,Referral,5.516488537,3,1
3,0.6046289144,0.2281816756,Social,1.998191439,0,0.777858361
6,1.343995901,0.3282831775,Organic,1.127800902,3,1
2,4.193515552,0.3082050553,Social,2.312700308,1,1
8,3.216890459,0.4217352408,Direct,4.711439829,0,1
10,2.610529577,0.3872092913,Social,3.636124875,1,1
5,2.264424263,0.3419810914,Social,3.948249045,0,1
4,5.562956369,0.05079516073,Referral,1.781472509,0,1
4,0.8034366279,0.296372963,Paid,3.745868755,2,1
8,1.752721884,0.1380008673,Referral,0.9251990053,2,1
9,0.5068621557,0.284459472,Referral,2.320585051,1,1
7,2.718587539,0.09875993527,Referral,1.135458161,0,1
7,0.8652247052,0.3988101668,Social,3.831147165,4,1
3,1.218685488,0.5363183312,Paid,3.011421331,1,0.9466511165
8,1.911722712,0.08969880966,Organic,2.064079759,3,1
7,0.08140633266,0.3157147956,Paid,1.619162945,1,0.9425223524
2,0.2893276506,0.4151431534,Organic,2.649349859,0,0.8231957492
5,3.47441072,0.3451602105,Organic,2.164916915,0,1
7,1.680940493,0.08924436371,Organic,4.398626959,1,1
6,6.002783387,0.200732457,Organic,7.055221624,2,1
1,3.559106047,0.202370147,Social,5.243938107,1,1
3,0.0244017977,0.4347127678,Paid,5.66385038,2,1
4,2.876908431,0.2963294928,Organic,0.2037292527,2,1
4,0.2952370176,0.3919376557,Paid,3.402917367,2,0.7662275251
3,4.555135442,0.3626382568,Organic,3.936472859,1,1
7,14.30578208,0.2884979633,Paid,6.297763152,3,1
9,2.272729406,0.2266294024,Paid,6.732804566,1,1
4,3.444474492,0.1585980487,Direct,8.139851755,2,1
3,0.8127272303,0.08108591013,Organic,2.202719565,0,0.9453151782
4,1.72661378,0.07254810735,Referral,2.424077722,5,1
4,5.815812684,0.2809546308,Social,0.1572879426,3,1
6,0.5496885185,0.4775247926,Direct,1.270127901,6,0.8389664422
3,0.9258412816,0.3059293591,Organic,4.468892583,1,0.7859149001
10,1.768706603,0.3649083045,Paid,3.994320046,1,1
5,3.736978141,0.2917929114,Organic,4.329234917,1,1
5,1.414256874,0.04109764313,Paid,4.279442541,0,1
3,7.882133159,0.285819513,Organic,0.8687875399,4,1
2,0.2976617155,0.3153747441,Social,6.906662705,0,1
7,1.389938337,0.5164888521,Organic,2.98503291,2,1
5,3.702823118,0.592123307,Paid,3.927504029,4,1
4,0.7684989207,0.2587572508,Paid,5.682137908,3,1
6,3.204945945,0.4702251065,Direct,11.05834852,2,1
5,0.538158657,0.4482727763,Referral,5.494677287,1,1
4,0.1728246851,0.1530444366,Organic,1.770549998,2,1
7,0.3869647852,0.0994166505,Organic,12.72992129,2,1
4,7.97712803,0.2420407705,Organic,3.457771656,1,1
2,2.407218409,0.1950343201,Social,3.571840575,2,1
3,4.773995103,0.3419346929,Referral,8.314310019,2,1
8,1.213342133,0.4146763872,Referral,1.140004325,0,0.6932797132
5,2.694311226,0.2199274328,Organic,4.927557727,0,1
6,2.049306208,0.3357550983,Social,6.05373795,5,1
2,8.741791094,0.1755208301,Referral,3.184078262,1,1
3,4.129918987,0.1337381653,Direct,6.014629283,7,1
3,3.934035266,0.0825645763,Paid,10.77966016,1,1
7,0.1423859385,0.04471846326,Organic,0.6972749495,4,0.6698786866
5,2.39332169,0.08085773471,Organic,1.719167876,2,1
2,1.887653463,0.2290711825,Organic,0.3314715196,0,0.732959849
2,7.886702444,0.1796486084,Referral,1.08944666,4,1
7,0.8925588613,0.1870946795,Referral,2.791562342,2,1
8,0.9434478741,0.6215863335,Organic,2.408899168,2,1
4,1.589751381,0.5444302958,Organic,2.161889796,1,1
4,0.8366416132,0.3647090112,Organic,8.252444718,0,1
4,0.4149734445,0.262971494,Direct,8.433840559,1,1
3,5.843447671,0.2079536865,Organic,9.743993191,3,1
4,2.451213641,0.4687999293,Organic,3.805517302,2,1
6,5.927682736,0.4695758669,Organic,15.0461243,4,1
5,5.335962932,0.2813235095,Paid,5.039042027,0,1
5,0.9940341049,0.1724805114,Referral,4.600367402,0,1
3,2.380477177,0.2812091375,Social,4.874991223,3,1
6,0.2606557274,0.1913687061,Organic,5.032255223,1,1
4,7.40421529,0.0824726327,Referral,2.550217305,4,1
2,1.553866519,0.4241348857,Organic,5.604855302,3,1
5,1.501023257,0.2891196383,Direct,7.953131731,3,1
7,1.081856865,0.08434989748,Organic,0.5693675161,1,0.8941810487
8,1.852248157,0.3869141144,Organic,4.402427888,5,1
0,0.870092031,0.06233122833,Paid,0.2661016717,1,0.4029104165
5,1.409301881,0.1191545237,Organic,7.0022487,1,1
4,4.827519571,0.4338827453,Organic,4.181728826,2,1
6,5.391923564,0.2573159179,Referral,3.584583768,0,1
4,1.088003501,0.3554355067,Referral,0.1773480799,1,1
7,1.899061303,0.3680074055,Paid,2.258701883,1,1
2,6.210132141,0.5694765077,Referral,2.506647161,0,1
3,0.1623338842,0.3504124567,Paid,6.86442543,5,1
3,6.598595685,0.03696864925,Referral,2.814776115,4,1
5,0.7422485849,0.3954159349,Paid,3.058708856,0,0.902094846
6,3.404639426,0.3181293846,Referral,6.552232335,1,1
9,2.620783698,0.3946227773,Organic,12.92470262,2,1
6,2.415192416,0.08326462322,Organic,3.322032,3,1
7,5.884660329,0.178174963,Paid,9.217138901,3,1
2,0.3213266082,0.3821900652,Paid,10.73565577,4,1
2,1.278663205,0.1965437895,Social,0.9741486729,4,1
8,2.318212823,0.6763210849,Organic,1.777829969,2,1
8,5.002613282,0.3969646608,Organic,17.13063475,1,1
8,0.7317347274,0.1263028174,Organic,6.717051229,5,1
7,4.872586435,0.1983672125,Organic,1.328071504,1,1
6,1.530669828,0.2756789797,Referral,9.695354593,6,1
2,0.6281430347,0.2635362446,Paid,11.61178949,3,1
7,4.26870625,0.2094198252,Referral,3.930401886,1,1
6,0.2858969145,0.3790353515,Paid,6.115842678,1,1
5,2.169380586,0.4472599089,Social,4.769211238,2,1
6,0.1980213053,0.34867161,Direct,8.85497598,4,1
4,1.322116821,0.3246332029,Referral,1.697770403,1,1
4,2.756959078,0.2140029518,Social,2.364549323,1,1
4,2.436572937,0.07619418295,Paid,6.836354455,4,1
5,1.555844734,0.09146533474,Direct,6.91972968,0,1
4,1.681350376,0.268358507,Social,6.823329884,1,1
7,0.7715344649,0.4709483414,Direct,5.316101097,3,1
2,1.825770676,0.4776646919,Referral,7.92109147,2,1
4,9.189134683,0.2651121985,Social,9.829091758,0,1
1,5.700432014,0.1694696432,Paid,8.98928422,1,1
6,0.4707786259,0.6001343365,Organic,2.621451885,2,0.9819265744
1,0.09069972169,0.2757316414,Organic,3.194726141,1,1
6,8.132757009,0.1400372951,Social,4.378638826,0,1
6,2.244392881,0.4360481022,Organic,1.847799423,1,1
0,2.315518252,0.1904708788,Paid,2.704308273,3,0.7157727453
6,4.55219006,0.3134410098,Organic,3.934210935,0,1
1,1.133647473,0.06635879102,Organic,2.759507083,3,1
4,1.972804842,0.1861140449,Social,1.981211251,3,0.9214352326
6,10.388859,0.4617767934,Social,3.090968698,2,1
7,3.345585262,0.141839992,Paid,11.50898232,1,1
6,0.5008037525,0.09198444562,Organic,12.14598649,4,1
3,0.4289336043,0.3989864123,Paid,1.688699104,1,0.7553711719
7,0.6854662783,0.5131673481,Paid,0.8168299065,3,1
6,4.366440425,0.2505629131,Organic,3.783863044,1,1
5,1.050277129,0.1435613063,Organic,1.182876005,3,1
7,0.0648627089,0.3454596315,Paid,1.691294289,2,1
4,8.656566239,0.1268053903,Organic,5.282715298,2,1
7,0.557953069,0.16875597,Referral,2.433544863,3,1
1,0.02881247636,0.5282452781,Organic,9.620062225,0,1
2,0.8120092283,0.4350887,Paid,2.153414551,2,0.9206457231
2,0.8037512283,0.4680258281,Organic,4.910747191,3,1
6,1.644571485,0.2422616995,Direct,12.07878624,2,1
8,7.591840348,0.5125427463,Paid,2.423552109,4,1
6,6.340482445,0.1141264929,Organic,0.9687040892,5,1
0,1.831355365,0.2565943141,Paid,1.518302521,3,1
10,1.587477508,0.2369093504,Social,10.88130389,0,1
2,2.429104248,0.04827863204,Social,2.000575885,0,1
5,0.8369758712,0.293049923,Referral,1.19743528,1,1
8,0.1607878049,0.1433796135,Organic,6.731143526,3,1
5,8.401687636,0.4574887568,Referral,1.155500015,1,1
4,0.619961957,0.3430033582,Social,4.065204143,1,1
3,0.6634393752,0.4939531085,Paid,0.9914468105,3,0.7512031361
7,1.918593631,0.5050889193,Social,2.855861308,3,1
7,2.029538966,0.4116702322,Organic,8.286452267,0,1
3,0.05581871145,0.1427863899,Organic,2.311164956,2,0.9155571522
3,0.4803468902,0.2953175616,Social,1.025654025,2,1
2,1.425192365,0.1765194169,Referral,3.598284795,3,1
2,3.453483578,0.1527786745,Organic,5.483059836,1,1
7,0.7779387553,0.1078355006,Organic,3.228410232,1,1
4,1.649814149,0.2586572243,Social,12.39653766,1,1
1,2.444894219,0.1632812483,Organic,1.598479395,1,0.9728771797
3,6.583681742,0.3459198429,Organic,2.579765549,4,1
10,1.183889329,0.4098906322,Organic,3.05677529,2,1
3,0.4300812446,0.05589247347,Direct,4.489632363,2,1
6,2.015755687,0.2396491463,Direct,1.532582715,4,1
4,4.11979802,0.08600483115,Paid,2.382671424,2,1
5,0.349128757,0.4861409477,Paid,2.266492467,1,1
3,1.658504821,0.5041799175,Organic,1.459552264,1,1
7,0.05383559243,0.1890514035,Organic,3.044557703,8,1
5,0.1024056455,0.1370374396,Social,5.415000123,0,1
2,1.978866606,0.4875047905,Organic,0.9080014208,3,1
6,1.062308898,0.6058595881,Paid,3.442923151,4,1
3,5.59506796,0.2705566423,Referral,3.932851884,4,1
2,2.765073158,0.1057837186,Organic,3.868783639,2,1
7,1.81504059,0.1305161718,Paid,14.63294927,2,1
6,1.572418439,0.1663000952,Paid,3.966855226,2,1
3,2.062959781,0.2507054516,Referral,2.818399898,4,1
5,0.1238376446,0.2883717882,Organic,2.012481449,2,0.9605409734
7,6.698991176,0.3898932431,Organic,2.286196258,1,1
4,19.1369552,0.07413256629,Paid,1.702113688,2,1
4,0.6007984564,0.2524966011,Direct,2.075446316,2,1
3,0.3848059604,0.07724864154,Organic,2.480493346,2,1
6,0.4649742215,0.1003575958,Direct,2.973886742,0,1
4,3.245504978,0.3106112118,Referral,5.001229434,1,1
5,3.249169279,0.2189319173,Social,1.890818883,7,1
7,5.650127851,0.2108319668,Organic,1.907207714,1,1
4,4.180880193,0.300859028,Organic,3.739580712,3,1
3,1.791818789,0.355590721,Organic,3.745836204,1,1
1,2.846870739,0.1731330232,Organic,2.217642311,3,1
5,3.496994738,0.1943680641,Direct,1.000240431,5,1
8,2.15685052,0.3660083203,Organic,6.514358879,1,1
5,1.936793269,0.3069233767,Paid,4.663702605,1,1
5,3.107736066,0.6206908156,Organic,3.44139619,3,1
3,2.445771899,0.2065835177,Referral,5.819222599,3,1
3,3.097987493,0.4750139044,Organic,0.6817504409,3,1
6,2.846866186,0.4034741721,Organic,0.535191414,1,0.7765874629
5,3.810301074,0.3260622543,Organic,3.256957151,2,1
7,3.088407759,0.3865486477,Social,5.313231484,4,1
6,2.200298497,0.5367704667,Organic,3.18280481,3,1
8,3.435195426,0.07320694357,Organic,0.672672262,4,1
8,1.790686688,0.0247406544,Organic,5.318146855,4,1
8,0.8299147457,0.1256981871,Direct,1.901185326,2,1
9,0.00425768028,0.1421260303,Paid,6.945976135,1,1
5,2.462697215,0.4316133404,Referral,14.10801104,2,1
3,2.679592534,0.3330582144,Referral,0.7182105531,2,1
4,10.73190312,0.3757759749,Organic,1.369961192,1,1
5,1.345799015,0.2306365414,Paid,2.679479767,2,0.8809439687
6,1.503285569,0.1850641189,Organic,3.549525327,9,1
7,0.6761866856,0.272702672,Paid,6.432024875,2,1
4,0.2194361068,0.1651008284,Paid,3.135185866,3,1
6,4.445833102,0.3737863318,Paid,1.306449439,2,1
13,0.8617707459,0.3710301592,Organic,4.378442356,1,1
3,2.816413279,0.2188236738,Organic,1.386667078,1,1
7,3.492074716,0.2030473726,Social,2.026297987,1,1
7,1.911643114,0.09514108135,Referral,6.911043021,2,1
2,6.270952122,0.2154606499,Organic,1.860850804,2,1
5,1.759854185,0.4755601942,Organic,1.424209244,1,1
2,1.006034834,0.4695536977,Social,2.131830945,4,1
4,6.790540951,0.2056177164,Social,4.829336954,0,1
3,5.932047622,0.0407617937,Direct,0.4963958356,1,1
3,0.5375233519,0.332495241,Organic,4.352241399,4,1
1,0.07891186175,0.155264516,Paid,3.074609998,2,1
7,0.2828844224,0.4405798605,Organic,1.882008936,2,1
4,1.012917826,0.3175968512,Referral,3.101314437,2,1
9,10.75461815,0.5443752382,Organic,2.80833478,4,1
4,2.45284154,0.362087307,Organic,2.621696689,3,1
6,1.401678783,0.2772548241,Organic,2.998505044,4,1
3,6.587011911,0.1096013252,Referral,2.891413938,3,1
8,1.810667228,0.2007485646,Paid,1.623742306,1,0.8050188941
6,1.136054592,0.3750281635,Referral,2.236879578,1,1
5,8.501836802,0.3664380882,Social,4.199388635,4,1
3,5.681728755,0.2258154659,Referral,0.9044116932,1,1
11,5.567327188,0.1674706228,Paid,3.499586872,0,1
7,2.1540706,0.5600074306,Direct,1.056499579,0,0.7243081927
6,4.673931079,0.06089370831,Paid,3.343325101,4,1
6,0.5929879897,0.09190264073,Organic,0.8511485682,1,0.8509434633
6,2.554480653,0.2242230044,Direct,1.751810983,1,1
6,12.37674842,0.6789118136,Organic,3.782121989,2,1
5,1.031523369,0.406592919,Paid,2.703015402,3,1
8,4.744772732,0.388811709,Organic,3.067598662,3,1
6,2.022849141,0.4119409938,Paid,1.455921495,2,1
8,0.1218588051,0.7265128119,Paid,5.576955741,3,1
13,4.319330966,0.350651307,Organic,2.75719589,0,1
4,0.5538214201,0.09309033546,Paid,2.481733264,1,1
1,2.994728517,0.4939460765,Social,3.170611081,2,1
4,0.2686721173,0.08883116288,Organic,0.4380682139,2,1
2,8.804893668,0.07049262773,Organic,2.783532212,2,1
7,1.034763814,0.3534065537,Organic,3.249511185,3,1
4,0.7703518876,0.09259216773,Social,1.701099775,4,1
5,0.414809762,0.1477140442,Referral,6.044376567,1,1
8,8.756435552,0.59292859,Social,0.8227363066,2,1
6,3.733381881,0.4088574282,Organic,5.569229622,1,1
5,4.060446517,0.04554728392,Organic,7.458477657,5,1
2,2.075871036,0.1426806185,Organic,4.522021453,1,0.9421101689
6,1.93151594,0.2667859121,Organic,1.808677134,2,1
5,0.3496730552,0.141005543,Paid,3.581229796,0,0.9530188484
6,2.461858413,0.3412279612,Direct,1.435362161,2,1
3,0.8507374832,0.2885988523,Organic,10.34502843,0,1
6,11.33579979,0.2695264394,Direct,2.628835583,3,1
6,4.777461279,0.3449886551,Organic,1.482999814,3,1
4,1.5981508,0.1645154326,Direct,0.2465172049,1,0.8989977253
7,0.4922943815,0.1940687899,Organic,3.041262154,4,1
4,4.615983575,0.3321122998,Direct,6.575329462,3,1
0,0.3905097761,0.7344017987,Organic,4.403389039,1,0.8536296981
9,0.6296965286,0.4702140574,Direct,6.029770955,1,1
1,0.7129466825,0.3269315023,Organic,11.30861598,2,1
6,2.44181602,0.1741928208,Organic,3.136047808,3,1
4,4.640187389,0.4121339454,Paid,2.655321661,4,0.8181682851
5,1.132010291,0.1478155537,Organic,12.63093005,4,1
6,0.2654112603,0.09411774221,Referral,3.618283461,6,1
8,1.873878657,0.07027899839,Direct,0.9622700795,3,1
4,4.136291256,0.3147517169,Referral,1.805208644,1,1
5,0.7517903095,0.644108617,Referral,12.23751104,1,1
10,0.7450938921,0.2536260711,Organic,4.073350324,3,1
5,8.825268303,0.2087256832,Referral,6.646094278,2,1
7,9.247384119,0.3387208678,Paid,1.302481671,3,1
6,13.95858846,0.1595773035,Social,6.624083208,1,1
4,4.945465705,0.07183182905,Organic,2.471168428,3,1
3,0.6254453216,0.07163942545,Referral,6.812315074,1,1
5,0.7147012159,0.2625113645,Organic,9.756247089,1,1
4,1.247570332,0.6343851443,Organic,1.745551726,4,0.6408320671
4,1.148759902,0.2756614392,Organic,5.340906834,2,1
5,9.406897363,0.1790340546,Organic,3.794985168,0,1
2,4.66874351,0.3816601101,Organic,2.217616894,0,1
7,3.862158808,0.1084029816,Organic,1.891189556,3,1
3,0.6172492041,0.4778770914,Social,3.617972663,0,1
5,7.208063676,0.3832139255,Organic,1.537939022,1,1
6,5.278522435,0.3376969162,Social,2.939606472,1,1
8,0.5360950145,0.4068912574,Organic,5.624812899,4,1
5,6.14779245,0.1737731196,Organic,0.8953311957,4,1
3,0.9533829333,0.2291905372,Paid,1.38586201,4,1
3,0.252982296,0.2068188912,Paid,1.748451928,1,0.8525608356
5,3.208520727,0.5269881654,Paid,4.476904278,2,1
7,3.182256285,0.3305595208,Paid,6.143851317,2,1
5,0.2992356317,0.1644681589,Organic,3.541206755,0,1
5,1.151926165,0.04725960029,Referral,5.399914754,2,1
10,14.80705476,0.2313698074,Paid,4.221255423,3,1
2,3.403588995,0.3622282036,Organic,10.41820123,1,1
6,3.928835261,0.3964908478,Social,1.208185335,3,1
7,0.7182658056,0.3675442016,Referral,1.162461343,0,1
4,0.2461759457,0.3277676587,Organic,0.2359087696,1,0.559570046
11,0.9726302718,0.297262974,Social,0.8775131033,2,1
5,0.8586429911,0.3435316308,Direct,1.755400445,1,1
4,0.8018510278,0.2513170559,Paid,3.392886868,3,1
1,0.6423816696,0.4465343516,Organic,3.402744624,1,1
11,2.565274289,0.1287210557,Direct,4.487820567,5,1
3,1.192952797,0.1243410488,Organic,3.143577265,1,0.7533991059
2,5.150151053,0.1671443479,Organic,3.315034484,0,1
7,0.6098294615,0.295557053,Organic,4.484790205,0,1
5,1.874375133,0.1591206019,Referral,9.452927983,3,1
1,0.04125588809,0.4168970816,Direct,7.570280229,0,1
6,1.971500843,0.06062187909,Referral,1.011290535,5,1
4,0.172373254,0.4655086713,Direct,11.6761961,0,1
9,11.4126705,0.3535024162,Organic,12.68274634,0,1
4,4.690414174,0.5351675018,Organic,1.011122936,1,1
9,2.020689476,0.403695978,Referral,2.612284941,2,1
5,0.2717026138,0.1709117744,Direct,3.875403507,4,1
2,2.692741403,0.2355625104,Paid,4.986406657,1,1
8,4.265935614,0.2196119086,Organic,1.371588472,3,1
2,0.6348207634,0.4345528942,Organic,0.7274073949,3,1
7,2.519436232,0.3236888959,Organic,7.321705643,1,1
9,5.049429333,0.03619485112,Organic,5.524155266,0,1
3,4.386259455,0.09431996994,Organic,3.227308197,1,1
3,4.873533098,0.2871510748,Direct,2.686578678,3,1
6,6.343923735,0.4479047764,Paid,6.055219731,0,1
7,8.326519829,0.4665100177,Referral,1.158027034,0,1
2,1.560210445,0.3364748732,Organic,4.299546824,1,1
9,2.523334822,0.4319839342,Organic,5.60553757,3,1
